Namespace(b1=0.5, b2=0.999, batch_size=64, channels=3, img_size=64, latent_dim=100, lr=0.0002, n_cpu=8, n_epochs=200, sample_interval=400)
[Epoch 182/200] [Batch 18/91] [D loss: 0.389939] [G loss: 1.164542]
[Epoch 182/200] [Batch 19/91] [D loss: 0.478532] [G loss: 1.488843]
[Epoch 182/200] [Batch 20/91] [D loss: 0.459888] [G loss: 1.312868]
[Epoch 182/200] [Batch 21/91] [D loss: 0.491272] [G loss: 1.219716]
[Epoch 182/200] [Batch 22/91] [D loss: 0.454312] [G loss: 1.352335]
[Epoch 182/200] [Batch 23/91] [D loss: 0.408400] [G loss: 1.549405]
[Epoch 182/200] [Batch 24/91] [D loss: 0.470052] [G loss: 1.273364]
[Epoch 182/200] [Batch 25/91] [D loss: 0.343213] [G loss: 1.780534]
[Epoch 182/200] [Batch 26/91] [D loss: 0.362567] [G loss: 1.582854]
[Epoch 182/200] [Batch 27/91] [D loss: 0.426872] [G loss: 1.431767]
[Epoch 182/200] [Batch 28/91] [D loss: 0.417001] [G loss: 1.309497]
[Epoch 182/200] [Batch 29/91] [D loss: 0.422020] [G loss: 1.492988]
[Epoch 182/200] [Batch 30/91] [D loss: 0.404993] [G loss: 1.459618]
[Epoch 182/200] [Batch 31/91] [D loss: 0.378518] [G loss: 1.316759]
[Epoch 182/200] [Batch 32/91] [D loss: 0.457206] [G loss: 1.776966]
[Epoch 182/200] [Batch 33/91] [D loss: 0.431686] [G loss: 1.212936]
[Epoch 182/200] [Batch 34/91] [D loss: 0.386493] [G loss: 1.482173]
[Epoch 182/200] [Batch 35/91] [D loss: 0.474834] [G loss: 1.714001]
[Epoch 182/200] [Batch 36/91] [D loss: 0.725593] [G loss: 0.626833]
[Epoch 182/200] [Batch 37/91] [D loss: 0.860361] [G loss: 3.019214]
[Epoch 182/200] [Batch 38/91] [D loss: 0.504601] [G loss: 1.006430]
[Epoch 182/200] [Batch 39/91] [D loss: 0.421545] [G loss: 1.334416]
[Epoch 182/200] [Batch 40/91] [D loss: 0.411139] [G loss: 1.398955]
[Epoch 182/200] [Batch 41/91] [D loss: 0.393779] [G loss: 1.476691]
[Epoch 182/200] [Batch 42/91] [D loss: 0.442504] [G loss: 1.490561]
[Epoch 182/200] [Batch 43/91] [D loss: 0.391776] [G loss: 1.237296]
[Epoch 182/200] [Batch 44/91] [D loss: 0.420795] [G loss: 1.477170]
[Epoch 182/200] [Batch 45/91] [D loss: 0.369475] [G loss: 1.511275]
[Epoch 182/200] [Batch 46/91] [D loss: 0.367276] [G loss: 1.367978]
[Epoch 182/200] [Batch 47/91] [D loss: 0.355119] [G loss: 1.771209]
[Epoch 182/200] [Batch 48/91] [D loss: 0.352148] [G loss: 1.363855]
[Epoch 182/200] [Batch 49/91] [D loss: 0.401136] [G loss: 1.700744]
[Epoch 182/200] [Batch 50/91] [D loss: 0.443078] [G loss: 2.100954]
[Epoch 182/200] [Batch 51/91] [D loss: 0.502990] [G loss: 0.875551]
[Epoch 182/200] [Batch 52/91] [D loss: 0.348808] [G loss: 1.944227]
[Epoch 182/200] [Batch 53/91] [D loss: 0.401848] [G loss: 1.680011]
[Epoch 182/200] [Batch 54/91] [D loss: 0.452819] [G loss: 1.020706]
[Epoch 182/200] [Batch 55/91] [D loss: 0.399992] [G loss: 1.934328]
[Epoch 182/200] [Batch 56/91] [D loss: 0.428771] [G loss: 1.413236]
[Epoch 182/200] [Batch 57/91] [D loss: 0.525194] [G loss: 1.222057]
[Epoch 182/200] [Batch 58/91] [D loss: 0.488437] [G loss: 1.526495]
[Epoch 182/200] [Batch 59/91] [D loss: 0.431485] [G loss: 1.114163]
[Epoch 182/200] [Batch 60/91] [D loss: 0.478987] [G loss: 1.234740]
[Epoch 182/200] [Batch 61/91] [D loss: 0.449525] [G loss: 1.148341]
[Epoch 182/200] [Batch 62/91] [D loss: 0.415893] [G loss: 1.448945]
[Epoch 182/200] [Batch 63/91] [D loss: 0.456784] [G loss: 1.588040]
[Epoch 182/200] [Batch 64/91] [D loss: 0.446112] [G loss: 1.007414]
[Epoch 182/200] [Batch 65/91] [D loss: 0.492709] [G loss: 1.982796]
[Epoch 182/200] [Batch 66/91] [D loss: 0.486577] [G loss: 1.079864]
[Epoch 182/200] [Batch 67/91] [D loss: 0.386943] [G loss: 1.603144]
[Epoch 182/200] [Batch 68/91] [D loss: 0.427354] [G loss: 1.460262]
[Epoch 182/200] [Batch 69/91] [D loss: 0.397140] [G loss: 1.379514]
[Epoch 182/200] [Batch 70/91] [D loss: 0.436517] [G loss: 1.032756]
[Epoch 182/200] [Batch 71/91] [D loss: 0.395195] [G loss: 1.641926]
[Epoch 182/200] [Batch 72/91] [D loss: 0.495232] [G loss: 1.292275]
[Epoch 182/200] [Batch 73/91] [D loss: 0.398070] [G loss: 1.392496]
[Epoch 182/200] [Batch 74/91] [D loss: 0.420515] [G loss: 1.802079]
[Epoch 182/200] [Batch 75/91] [D loss: 0.464385] [G loss: 1.193658]
[Epoch 182/200] [Batch 76/91] [D loss: 0.503136] [G loss: 2.337688]
[Epoch 182/200] [Batch 77/91] [D loss: 0.540443] [G loss: 0.765227]
[Epoch 182/200] [Batch 78/91] [D loss: 0.454492] [G loss: 1.305483]
[Epoch 182/200] [Batch 79/91] [D loss: 0.405374] [G loss: 1.251821]
[Epoch 182/200] [Batch 80/91] [D loss: 0.462623] [G loss: 1.644233]
[Epoch 182/200] [Batch 81/91] [D loss: 0.411230] [G loss: 1.294158]
[Epoch 182/200] [Batch 82/91] [D loss: 0.584208] [G loss: 2.036018]
[Epoch 182/200] [Batch 83/91] [D loss: 0.418147] [G loss: 1.045015]
[Epoch 182/200] [Batch 84/91] [D loss: 0.543985] [G loss: 1.776828]
[Epoch 182/200] [Batch 85/91] [D loss: 0.503398] [G loss: 1.058433]
[Epoch 182/200] [Batch 86/91] [D loss: 0.397531] [G loss: 1.769075]
[Epoch 182/200] [Batch 87/91] [D loss: 0.550617] [G loss: 1.755136]
[Epoch 182/200] [Batch 88/91] [D loss: 0.603974] [G loss: 0.799021]
[Epoch 182/200] [Batch 89/91] [D loss: 0.541686] [G loss: 1.942377]
[Epoch 182/200] [Batch 90/91] [D loss: 0.428601] [G loss: 1.680576]
[Epoch 183/200] [Batch 0/91] [D loss: 0.538562] [G loss: 0.956451]
[Epoch 183/200] [Batch 1/91] [D loss: 0.391157] [G loss: 1.597100]
[Epoch 183/200] [Batch 2/91] [D loss: 0.425932] [G loss: 1.341074]
[Epoch 183/200] [Batch 3/91] [D loss: 0.461583] [G loss: 1.139127]
[Epoch 183/200] [Batch 4/91] [D loss: 0.398032] [G loss: 1.312354]
[Epoch 183/200] [Batch 5/91] [D loss: 0.452502] [G loss: 1.519578]
[Epoch 183/200] [Batch 6/91] [D loss: 0.375111] [G loss: 1.448978]
[Epoch 183/200] [Batch 7/91] [D loss: 0.435044] [G loss: 1.458796]
[Epoch 183/200] [Batch 8/91] [D loss: 0.431428] [G loss: 1.342081]
[Epoch 183/200] [Batch 9/91] [D loss: 0.387411] [G loss: 1.604473]
[Epoch 183/200] [Batch 10/91] [D loss: 0.474304] [G loss: 1.374426]
[Epoch 183/200] [Batch 11/91] [D loss: 0.544337] [G loss: 1.092462]
[Epoch 183/200] [Batch 12/91] [D loss: 0.419910] [G loss: 1.860355]
[Epoch 183/200] [Batch 13/91] [D loss: 0.437820] [G loss: 1.165206]
[Epoch 183/200] [Batch 14/91] [D loss: 0.421632] [G loss: 1.421915]
[Epoch 183/200] [Batch 15/91] [D loss: 0.441579] [G loss: 1.141196]
[Epoch 183/200] [Batch 16/91] [D loss: 0.460951] [G loss: 1.349778]
[Epoch 183/200] [Batch 17/91] [D loss: 0.393489] [G loss: 1.267261]
[Epoch 183/200] [Batch 18/91] [D loss: 0.595327] [G loss: 2.086252]
[Epoch 183/200] [Batch 19/91] [D loss: 0.601088] [G loss: 0.782521]
[Epoch 183/200] [Batch 20/91] [D loss: 0.396722] [G loss: 1.770049]
[Epoch 183/200] [Batch 21/91] [D loss: 0.422835] [G loss: 1.471174]
[Epoch 183/200] [Batch 22/91] [D loss: 0.513348] [G loss: 1.214733]
[Epoch 183/200] [Batch 23/91] [D loss: 0.347455] [G loss: 1.454578]
[Epoch 183/200] [Batch 24/91] [D loss: 0.410034] [G loss: 1.221433]
[Epoch 183/200] [Batch 25/91] [D loss: 0.439743] [G loss: 1.410260]
[Epoch 183/200] [Batch 26/91] [D loss: 0.479547] [G loss: 1.423626]
[Epoch 183/200] [Batch 27/91] [D loss: 0.352552] [G loss: 1.609313]
[Epoch 183/200] [Batch 28/91] [D loss: 0.499446] [G loss: 1.488416]
[Epoch 183/200] [Batch 29/91] [D loss: 0.437053] [G loss: 1.311468]
[Epoch 183/200] [Batch 30/91] [D loss: 0.485609] [G loss: 0.958889]
[Epoch 183/200] [Batch 31/91] [D loss: 0.411230] [G loss: 1.938766]
[Epoch 183/200] [Batch 32/91] [D loss: 0.409673] [G loss: 1.364627]
[Epoch 183/200] [Batch 33/91] [D loss: 0.388895] [G loss: 1.216094]
[Epoch 183/200] [Batch 34/91] [D loss: 0.424524] [G loss: 1.223293]
[Epoch 183/200] [Batch 35/91] [D loss: 0.424921] [G loss: 1.665418]
[Epoch 183/200] [Batch 36/91] [D loss: 0.381309] [G loss: 1.268122]
[Epoch 183/200] [Batch 37/91] [D loss: 0.395903] [G loss: 1.729301]
[Epoch 183/200] [Batch 38/91] [D loss: 0.457021] [G loss: 1.668820]
[Epoch 183/200] [Batch 39/91] [D loss: 0.479004] [G loss: 1.031906]
[Epoch 183/200] [Batch 40/91] [D loss: 0.483191] [G loss: 1.763829]
[Epoch 183/200] [Batch 41/91] [D loss: 0.368525] [G loss: 1.330693]
[Epoch 183/200] [Batch 42/91] [D loss: 0.379742] [G loss: 1.138573]
[Epoch 183/200] [Batch 43/91] [D loss: 0.502932] [G loss: 1.766284]
[Epoch 183/200] [Batch 44/91] [D loss: 0.423224] [G loss: 1.107145]
[Epoch 183/200] [Batch 45/91] [D loss: 0.501648] [G loss: 1.734345]
[Epoch 183/200] [Batch 46/91] [D loss: 0.487649] [G loss: 1.013148]
[Epoch 183/200] [Batch 47/91] [D loss: 0.387490] [G loss: 1.564581]
[Epoch 183/200] [Batch 48/91] [D loss: 0.450265] [G loss: 1.188645]
[Epoch 183/200] [Batch 49/91] [D loss: 0.540070] [G loss: 1.759568]
[Epoch 183/200] [Batch 50/91] [D loss: 0.546952] [G loss: 0.841872]
[Epoch 183/200] [Batch 51/91] [D loss: 0.485910] [G loss: 1.864114]
[Epoch 183/200] [Batch 52/91] [D loss: 0.407805] [G loss: 1.259688]
[Epoch 183/200] [Batch 53/91] [D loss: 0.462845] [G loss: 1.231591]
[Epoch 183/200] [Batch 54/91] [D loss: 0.632043] [G loss: 1.994696]
[Epoch 183/200] [Batch 55/91] [D loss: 0.390995] [G loss: 1.065754]
[Epoch 183/200] [Batch 56/91] [D loss: 0.528869] [G loss: 1.208653]
[Epoch 183/200] [Batch 57/91] [D loss: 0.480280] [G loss: 1.149826]
[Epoch 183/200] [Batch 58/91] [D loss: 0.399006] [G loss: 1.554434]
[Epoch 183/200] [Batch 59/91] [D loss: 0.419966] [G loss: 1.677171]
[Epoch 183/200] [Batch 60/91] [D loss: 0.510403] [G loss: 1.117114]
[Epoch 183/200] [Batch 61/91] [D loss: 0.449842] [G loss: 1.286166]
[Epoch 183/200] [Batch 62/91] [D loss: 0.423167] [G loss: 1.570076]
[Epoch 183/200] [Batch 63/91] [D loss: 0.375359] [G loss: 1.501666]
[Epoch 183/200] [Batch 64/91] [D loss: 0.418549] [G loss: 1.249051]
[Epoch 183/200] [Batch 65/91] [D loss: 0.440930] [G loss: 1.277419]
[Epoch 183/200] [Batch 66/91] [D loss: 0.366033] [G loss: 1.775800]
[Epoch 183/200] [Batch 67/91] [D loss: 0.456757] [G loss: 1.428147]
[Epoch 183/200] [Batch 68/91] [D loss: 0.379417] [G loss: 1.282686]
[Epoch 183/200] [Batch 69/91] [D loss: 0.444817] [G loss: 1.766700]
[Epoch 183/200] [Batch 70/91] [D loss: 0.488114] [G loss: 1.127260]
[Epoch 183/200] [Batch 71/91] [D loss: 0.415041] [G loss: 2.008657]
[Epoch 183/200] [Batch 72/91] [D loss: 0.407394] [G loss: 1.027250]
[Epoch 183/200] [Batch 73/91] [D loss: 0.412852] [G loss: 1.604721]
[Epoch 183/200] [Batch 74/91] [D loss: 0.412002] [G loss: 1.634514]
[Epoch 183/200] [Batch 75/91] [D loss: 0.454480] [G loss: 1.219271]
[Epoch 183/200] [Batch 76/91] [D loss: 0.401967] [G loss: 1.469558]
[Epoch 183/200] [Batch 77/91] [D loss: 0.373337] [G loss: 1.556188]
[Epoch 183/200] [Batch 78/91] [D loss: 0.436437] [G loss: 1.572068]
[Epoch 183/200] [Batch 79/91] [D loss: 0.387425] [G loss: 1.339422]
[Epoch 183/200] [Batch 80/91] [D loss: 0.345394] [G loss: 1.689854]
[Epoch 183/200] [Batch 81/91] [D loss: 0.373774] [G loss: 1.592070]
[Epoch 183/200] [Batch 82/91] [D loss: 0.447267] [G loss: 1.472237]
[Epoch 183/200] [Batch 83/91] [D loss: 0.395611] [G loss: 1.187075]
[Epoch 183/200] [Batch 84/91] [D loss: 0.371388] [G loss: 1.920340]
[Epoch 183/200] [Batch 85/91] [D loss: 0.399599] [G loss: 1.590524]
[Epoch 183/200] [Batch 86/91] [D loss: 0.439749] [G loss: 1.235020]
[Epoch 183/200] [Batch 87/91] [D loss: 0.490122] [G loss: 2.328097]
[Epoch 183/200] [Batch 88/91] [D loss: 0.426851] [G loss: 1.239753]
[Epoch 183/200] [Batch 89/91] [D loss: 0.395032] [G loss: 1.419616]
[Epoch 183/200] [Batch 90/91] [D loss: 0.434575] [G loss: 1.161390]
[Epoch 184/200] [Batch 0/91] [D loss: 0.596758] [G loss: 2.581914]
[Epoch 184/200] [Batch 1/91] [D loss: 0.523235] [G loss: 0.942631]
[Epoch 184/200] [Batch 2/91] [D loss: 0.568629] [G loss: 2.304422]
[Epoch 184/200] [Batch 3/91] [D loss: 0.423529] [G loss: 1.364146]
[Epoch 184/200] [Batch 4/91] [D loss: 0.436714] [G loss: 0.975253]
[Epoch 184/200] [Batch 5/91] [D loss: 0.365430] [G loss: 1.968307]
[Epoch 184/200] [Batch 6/91] [D loss: 0.457119] [G loss: 1.584542]
[Epoch 184/200] [Batch 7/91] [D loss: 0.381101] [G loss: 1.275568]
[Epoch 184/200] [Batch 8/91] [D loss: 0.363620] [G loss: 1.460587]
[Epoch 184/200] [Batch 9/91] [D loss: 0.370503] [G loss: 1.715424]
[Epoch 184/200] [Batch 10/91] [D loss: 0.491512] [G loss: 1.457013]
[Epoch 184/200] [Batch 11/91] [D loss: 0.522540] [G loss: 0.990114]
[Epoch 184/200] [Batch 12/91] [D loss: 0.378218] [G loss: 1.797339]
[Epoch 184/200] [Batch 13/91] [D loss: 0.404056] [G loss: 1.632804]
[Epoch 184/200] [Batch 14/91] [D loss: 0.488215] [G loss: 1.105473]
[Epoch 184/200] [Batch 15/91] [D loss: 0.523880] [G loss: 1.105055]
[Epoch 184/200] [Batch 16/91] [D loss: 0.467096] [G loss: 1.608838]
[Epoch 184/200] [Batch 17/91] [D loss: 0.432056] [G loss: 1.038560]
[Epoch 184/200] [Batch 18/91] [D loss: 0.489667] [G loss: 1.712338]
[Epoch 184/200] [Batch 19/91] [D loss: 0.380260] [G loss: 1.362634]
[Epoch 184/200] [Batch 20/91] [D loss: 0.423760] [G loss: 1.547217]
[Epoch 184/200] [Batch 21/91] [D loss: 0.425791] [G loss: 1.103336]
[Epoch 184/200] [Batch 22/91] [D loss: 0.531788] [G loss: 1.868679]
[Epoch 184/200] [Batch 23/91] [D loss: 0.472081] [G loss: 1.432902]
[Epoch 184/200] [Batch 24/91] [D loss: 0.497360] [G loss: 0.997088]
[Epoch 184/200] [Batch 25/91] [D loss: 0.449115] [G loss: 1.264569]
[Epoch 184/200] [Batch 26/91] [D loss: 0.527985] [G loss: 1.319512]
[Epoch 184/200] [Batch 27/91] [D loss: 0.494798] [G loss: 1.247846]
[Epoch 184/200] [Batch 28/91] [D loss: 0.434573] [G loss: 1.625965]
[Epoch 184/200] [Batch 29/91] [D loss: 0.495798] [G loss: 1.458466]
[Epoch 184/200] [Batch 30/91] [D loss: 0.436866] [G loss: 0.975782]
[Epoch 184/200] [Batch 31/91] [D loss: 0.409331] [G loss: 1.912477]
[Epoch 184/200] [Batch 32/91] [D loss: 0.485100] [G loss: 1.355151]
[Epoch 184/200] [Batch 33/91] [D loss: 0.497237] [G loss: 1.153200]
[Epoch 184/200] [Batch 34/91] [D loss: 0.443173] [G loss: 1.984521]
[Epoch 184/200] [Batch 35/91] [D loss: 0.430683] [G loss: 1.670709]
[Epoch 184/200] [Batch 36/91] [D loss: 0.475070] [G loss: 0.924614]
[Epoch 184/200] [Batch 37/91] [D loss: 0.376333] [G loss: 1.955078]
[Epoch 184/200] [Batch 38/91] [D loss: 0.483963] [G loss: 1.360415]
[Epoch 184/200] [Batch 39/91] [D loss: 0.385064] [G loss: 1.361932]
[Epoch 184/200] [Batch 40/91] [D loss: 0.405815] [G loss: 1.534366]
[Epoch 184/200] [Batch 41/91] [D loss: 0.445796] [G loss: 1.805950]
[Epoch 184/200] [Batch 42/91] [D loss: 0.435334] [G loss: 1.191797]
[Epoch 184/200] [Batch 43/91] [D loss: 0.408369] [G loss: 1.299142]
[Epoch 184/200] [Batch 44/91] [D loss: 0.483020] [G loss: 1.948597]
[Epoch 184/200] [Batch 45/91] [D loss: 0.481490] [G loss: 1.158016]
[Epoch 184/200] [Batch 46/91] [D loss: 0.484135] [G loss: 1.813465]
[Epoch 184/200] [Batch 47/91] [D loss: 0.465095] [G loss: 1.189024]
[Epoch 184/200] [Batch 48/91] [D loss: 0.405847] [G loss: 1.394704]
[Epoch 184/200] [Batch 49/91] [D loss: 0.477681] [G loss: 1.866817]
[Epoch 184/200] [Batch 50/91] [D loss: 0.535147] [G loss: 0.982973]
[Epoch 184/200] [Batch 51/91] [D loss: 0.424841] [G loss: 1.742387]
[Epoch 184/200] [Batch 52/91] [D loss: 0.458073] [G loss: 1.042679]
[Epoch 184/200] [Batch 53/91] [D loss: 0.467612] [G loss: 1.883029]
[Epoch 184/200] [Batch 54/91] [D loss: 0.378240] [G loss: 1.133293]
[Epoch 184/200] [Batch 55/91] [D loss: 0.456321] [G loss: 1.826526]
[Epoch 184/200] [Batch 56/91] [D loss: 0.465195] [G loss: 1.288785]
[Epoch 184/200] [Batch 57/91] [D loss: 0.486758] [G loss: 1.568572]
[Epoch 184/200] [Batch 58/91] [D loss: 0.404104] [G loss: 1.159866]
[Epoch 184/200] [Batch 59/91] [D loss: 0.437218] [G loss: 1.478539]
[Epoch 184/200] [Batch 60/91] [D loss: 0.496716] [G loss: 1.216734]
[Epoch 184/200] [Batch 61/91] [D loss: 0.447895] [G loss: 1.242740]
[Epoch 184/200] [Batch 62/91] [D loss: 0.490962] [G loss: 1.602897]
[Epoch 184/200] [Batch 63/91] [D loss: 0.443211] [G loss: 1.351234]
[Epoch 184/200] [Batch 64/91] [D loss: 0.467769] [G loss: 1.779889]
[Epoch 184/200] [Batch 65/91] [D loss: 0.526381] [G loss: 0.817663]
[Epoch 184/200] [Batch 66/91] [D loss: 0.454160] [G loss: 1.521001]
[Epoch 184/200] [Batch 67/91] [D loss: 0.535098] [G loss: 1.560294]
[Epoch 184/200] [Batch 68/91] [D loss: 0.493647] [G loss: 0.972716]
[Epoch 184/200] [Batch 69/91] [D loss: 0.541854] [G loss: 2.255100]
[Epoch 184/200] [Batch 70/91] [D loss: 0.469922] [G loss: 1.293071]
[Epoch 184/200] [Batch 71/91] [D loss: 0.478732] [G loss: 0.943213]
[Epoch 184/200] [Batch 72/91] [D loss: 0.543898] [G loss: 1.713353]
[Epoch 184/200] [Batch 73/91] [D loss: 0.542548] [G loss: 1.151539]
[Epoch 184/200] [Batch 74/91] [D loss: 0.466886] [G loss: 1.629705]
[Epoch 184/200] [Batch 75/91] [D loss: 0.416160] [G loss: 1.495255]
[Epoch 184/200] [Batch 76/91] [D loss: 0.427412] [G loss: 1.001379]
[Epoch 184/200] [Batch 77/91] [D loss: 0.370281] [G loss: 1.687913]
[Epoch 184/200] [Batch 78/91] [D loss: 0.364863] [G loss: 1.810961]
[Epoch 184/200] [Batch 79/91] [D loss: 0.456235] [G loss: 1.174006]
[Epoch 184/200] [Batch 80/91] [D loss: 0.414051] [G loss: 1.458462]
[Epoch 184/200] [Batch 81/91] [D loss: 0.392343] [G loss: 1.481229]
[Epoch 184/200] [Batch 82/91] [D loss: 0.459031] [G loss: 1.320251]
[Epoch 184/200] [Batch 83/91] [D loss: 0.394315] [G loss: 1.446824]
[Epoch 184/200] [Batch 84/91] [D loss: 0.468915] [G loss: 1.703622]
[Epoch 184/200] [Batch 85/91] [D loss: 0.451477] [G loss: 0.973659]
[Epoch 184/200] [Batch 86/91] [D loss: 0.446761] [G loss: 1.964648]
[Epoch 184/200] [Batch 87/91] [D loss: 0.412698] [G loss: 1.492616]
[Epoch 184/200] [Batch 88/91] [D loss: 0.410276] [G loss: 1.219267]
[Epoch 184/200] [Batch 89/91] [D loss: 0.409439] [G loss: 1.975260]
[Epoch 184/200] [Batch 90/91] [D loss: 0.434807] [G loss: 1.623284]
[Epoch 185/200] [Batch 0/91] [D loss: 0.619444] [G loss: 0.652832]
[Epoch 185/200] [Batch 1/91] [D loss: 0.863722] [G loss: 3.232927]
[Epoch 185/200] [Batch 2/91] [D loss: 0.467712] [G loss: 1.321201]
[Epoch 185/200] [Batch 3/91] [D loss: 0.402605] [G loss: 1.469667]
[Epoch 185/200] [Batch 4/91] [D loss: 0.444218] [G loss: 2.005635]
[Epoch 185/200] [Batch 5/91] [D loss: 0.479911] [G loss: 0.928096]
[Epoch 185/200] [Batch 6/91] [D loss: 0.414524] [G loss: 1.698916]
[Epoch 185/200] [Batch 7/91] [D loss: 0.406356] [G loss: 1.457705]
[Epoch 185/200] [Batch 8/91] [D loss: 0.442082] [G loss: 1.052375]
[Epoch 185/200] [Batch 9/91] [D loss: 0.366626] [G loss: 1.600058]
[Epoch 185/200] [Batch 10/91] [D loss: 0.442818] [G loss: 1.686046]
[Epoch 185/200] [Batch 11/91] [D loss: 0.366996] [G loss: 1.241883]
[Epoch 185/200] [Batch 12/91] [D loss: 0.329547] [G loss: 1.402277]
[Epoch 185/200] [Batch 13/91] [D loss: 0.458609] [G loss: 1.813097]
[Epoch 185/200] [Batch 14/91] [D loss: 0.499462] [G loss: 0.996067]
[Epoch 185/200] [Batch 15/91] [D loss: 0.411711] [G loss: 1.746263]
[Epoch 185/200] [Batch 16/91] [D loss: 0.417780] [G loss: 1.369939]
[Epoch 185/200] [Batch 17/91] [D loss: 0.468893] [G loss: 1.074125]
[Epoch 185/200] [Batch 18/91] [D loss: 0.380314] [G loss: 1.850009]
[Epoch 185/200] [Batch 19/91] [D loss: 0.377416] [G loss: 1.190776]
[Epoch 185/200] [Batch 20/91] [D loss: 0.377117] [G loss: 1.792506]
[Epoch 185/200] [Batch 21/91] [D loss: 0.398127] [G loss: 1.624703]
[Epoch 185/200] [Batch 22/91] [D loss: 0.427239] [G loss: 1.150371]
[Epoch 185/200] [Batch 23/91] [D loss: 0.447090] [G loss: 1.846960]
[Epoch 185/200] [Batch 24/91] [D loss: 0.467411] [G loss: 1.191460]
[Epoch 185/200] [Batch 25/91] [D loss: 0.458277] [G loss: 1.722060]
[Epoch 185/200] [Batch 26/91] [D loss: 0.418028] [G loss: 1.176542]
[Epoch 185/200] [Batch 27/91] [D loss: 0.520251] [G loss: 1.862637]
[Epoch 185/200] [Batch 28/91] [D loss: 0.406855] [G loss: 1.140947]
[Epoch 185/200] [Batch 29/91] [D loss: 0.454693] [G loss: 1.727239]
[Epoch 185/200] [Batch 30/91] [D loss: 0.412204] [G loss: 1.144933]
[Epoch 185/200] [Batch 31/91] [D loss: 0.403461] [G loss: 1.747959]
[Epoch 185/200] [Batch 32/91] [D loss: 0.349005] [G loss: 1.404446]
[Epoch 185/200] [Batch 33/91] [D loss: 0.408443] [G loss: 1.773591]
[Epoch 185/200] [Batch 34/91] [D loss: 0.407088] [G loss: 1.306040]
[Epoch 185/200] [Batch 35/91] [D loss: 0.429886] [G loss: 1.487551]
[Epoch 185/200] [Batch 36/91] [D loss: 0.415458] [G loss: 1.446080]
[Epoch 185/200] [Batch 37/91] [D loss: 0.332714] [G loss: 1.394024]
[Epoch 185/200] [Batch 38/91] [D loss: 0.392094] [G loss: 1.825925]
[Epoch 185/200] [Batch 39/91] [D loss: 0.405710] [G loss: 1.394815]
[Epoch 185/200] [Batch 40/91] [D loss: 0.414250] [G loss: 1.457046]
[Epoch 185/200] [Batch 41/91] [D loss: 0.472919] [G loss: 1.100288]
[Epoch 185/200] [Batch 42/91] [D loss: 0.527419] [G loss: 2.788334]
[Epoch 185/200] [Batch 43/91] [D loss: 0.486982] [G loss: 1.057465]
[Epoch 185/200] [Batch 44/91] [D loss: 0.383027] [G loss: 1.019291]
[Epoch 185/200] [Batch 45/91] [D loss: 0.534669] [G loss: 2.251443]
[Epoch 185/200] [Batch 46/91] [D loss: 0.405283] [G loss: 1.137722]
[Epoch 185/200] [Batch 47/91] [D loss: 0.365893] [G loss: 1.540129]
[Epoch 185/200] [Batch 48/91] [D loss: 0.385436] [G loss: 1.571459]
[Epoch 185/200] [Batch 49/91] [D loss: 0.398717] [G loss: 1.648041]
[Epoch 185/200] [Batch 50/91] [D loss: 0.382689] [G loss: 1.545912]
[Epoch 185/200] [Batch 51/91] [D loss: 0.395793] [G loss: 1.881410]
[Epoch 185/200] [Batch 52/91] [D loss: 0.415522] [G loss: 1.368044]
[Epoch 185/200] [Batch 53/91] [D loss: 0.370740] [G loss: 1.569901]
[Epoch 185/200] [Batch 54/91] [D loss: 0.483595] [G loss: 1.709808]
[Epoch 185/200] [Batch 55/91] [D loss: 0.582973] [G loss: 0.925625]
[Epoch 185/200] [Batch 56/91] [D loss: 0.451234] [G loss: 2.324871]
[Epoch 185/200] [Batch 57/91] [D loss: 0.366291] [G loss: 1.547269]
[Epoch 185/200] [Batch 58/91] [D loss: 0.442605] [G loss: 1.032764]
[Epoch 185/200] [Batch 59/91] [D loss: 0.425113] [G loss: 1.709908]
[Epoch 185/200] [Batch 60/91] [D loss: 0.522125] [G loss: 1.063319]
[Epoch 185/200] [Batch 61/91] [D loss: 0.395397] [G loss: 1.529799]
[Epoch 185/200] [Batch 62/91] [D loss: 0.350575] [G loss: 1.592754]
[Epoch 185/200] [Batch 63/91] [D loss: 0.464524] [G loss: 1.331622]
[Epoch 185/200] [Batch 64/91] [D loss: 0.408316] [G loss: 1.721500]
[Epoch 185/200] [Batch 65/91] [D loss: 0.432067] [G loss: 1.308784]
[Epoch 185/200] [Batch 66/91] [D loss: 0.371988] [G loss: 1.215141]
[Epoch 185/200] [Batch 67/91] [D loss: 0.424667] [G loss: 1.773947]
[Epoch 185/200] [Batch 68/91] [D loss: 0.369515] [G loss: 1.251354]
[Epoch 185/200] [Batch 69/91] [D loss: 0.454822] [G loss: 1.798636]
[Epoch 185/200] [Batch 70/91] [D loss: 0.468310] [G loss: 1.078202]
[Epoch 185/200] [Batch 71/91] [D loss: 0.445121] [G loss: 2.020893]
[Epoch 185/200] [Batch 72/91] [D loss: 0.388290] [G loss: 1.144439]
[Epoch 185/200] [Batch 73/91] [D loss: 0.469942] [G loss: 1.733470]
[Epoch 185/200] [Batch 74/91] [D loss: 0.422690] [G loss: 1.157437]
[Epoch 185/200] [Batch 75/91] [D loss: 0.442276] [G loss: 1.810986]
